Data properties:

Recording date: 2021/9/22
Recording time: 17:07:15:000 (corresponds to time 0)
Study: Test2
Subject: P10
Recording: Rec 06
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
684	205559	217	606	475	
685	207308	166	478	261	
686	208324	216	558	481	
687	208540	283	467	432	
688	208824	100	393	448	
689	208924	283	909	451	
690	209207	383	324	504	
691	209590	167	501	490	
692	209756	216	704	599	
693	209973	250	749	932	
694	210223	183	480	975	
695	210406	300	908	884	
696	210706	117	1057	869	
697	210822	266	868	576	
698	211089	166	944	421	
699	211255	266	1039	310	
700	211522	217	1141	216	
701	211738	250	1187	130	
702	211988	300	1218	67	
703	212288	183	1113	261	
704	212471	383	1176	857	
705	212854	200	1106	847	
706	213054	300	1221	142	
707	213354	266	1179	172	
708	213620	200	1128	287	
709	213820	267	1115	928	
710	214087	250	1123	877	
711	214337	233	946	834	
712	214570	200	954	484	
713	214770	400	1000	337	
714	215169	400	1196	166	
715	215569	533	1242	69	
716	216102	100	1207	98	
717	216385	200	915	380	
718	216585	183	920	462	
719	216768	234	419	507	
720	217002	300	886	590	
721	217302	166	986	376	
722	217468	133	1184	201	
723	217601	233	1132	899	
724	217835	450	1154	854	
725	218284	150	1170	290	
726	218434	316	1203	111	
727	219067	67	11	952	
728	219300	33	-896	1074	
729	219517	167	997	862	
730	219683	100	1744	1207	
731	220200	83	566	667	
732	220283	233	743	574	
733	221166	83	654	502	
734	221249	167	530	519	
735	221415	200	417	351	
736	221615	200	279	234	
737	221815	200	203	267	
738	222015	267	360	147	
739	222281	416	554	348	
740	222698	400	325	276	
741	223098	266	421	925	
742	223364	233	338	873	
743	223597	266	243	856	
744	223864	450	735	960	
745	224313	200	437	330	
746	224513	500	259	244	
747	225013	250	353	148	
748	225263	200	474	282	
749	225462	267	510	348	
750	225729	166	604	364	
751	225896	383	614	321	
752	226279	583	466	303	
753	226862	383	592	354	
754	227245	316	818	384	
755	227711	216	742	422	
756	227928	133	778	563	
757	228061	133	819	493	
758	228194	366	918	495	
759	228560	133	943	555	
760	228694	167	952	606	
761	228860	266	1045	537	
762	229127	250	1130	502	
763	229377	283	1170	512	
764	229660	283	1009	565	
765	229943	166	723	402	
766	230109	200	583	343	
767	230309	233	489	292	
768	230542	283	603	336	
769	230826	133	702	366	
770	230959	533	651	294	
771	231725	50	861	512	
772	232808	83	699	660	
773	232891	117	1023	744	
774	234240	183	459	464	
775	234423	216	410	286	
776	234639	216	199	227	
777	234856	167	273	137	
778	235022	166	329	118	
779	235189	233	522	287	
780	235422	350	643	322	
781	235772	183	846	408	
782	235955	316	977	473	
783	236272	233	383	927	
784	236505	117	303	856	
785	236621	266	237	175	
786	236888	200	347	174	
787	237088	350	410	865	
788	237437	250	458	922	
789	237687	200	549	973	
790	237887	200	678	976	
791	238087	266	238	931	
792	238354	166	304	259	
793	238520	167	381	176	
794	238687	316	632	294	
795	239003	216	695	361	
796	239219	266	176	207	
797	239486	183	735	1009	
798	239669	166	778	949	
799	239836	383	753	406	
800	240219	250	714	394	
801	240469	200	714	897	
802	240669	250	728	964	
803	240919	150	645	966	
804	241068	300	722	362	
805	241368	333	951	450	
806	241701	250	985	952	
807	241951	167	1112	931	
808	242118	200	1148	859	
809	242317	216	1032	433	
810	242534	216	1138	512	
811	242750	133	1162	557	
812	243067	200	665	320	
